fileName,songName,segmentID,start_point,stop_point,selected_duration(s),recording_duration(s)
Martin_Trio-01_128_20091211-SMD_2.mp3,Martin_Trio-01_128_20091211-SMD,2,31.631,44.469,12.837,12.878367
Martin_Trio-01_128_20091211-SMD_3.mp3,Martin_Trio-01_128_20091211-SMD,3,44.495,52.813,8.319,8.359184
Martin_Trio-01_128_20091211-SMD_4.mp3,Martin_Trio-01_128_20091211-SMD,4,60.772,76.331,15.559,15.621224
Martin_Trio-01_128_20091211-SMD_5.mp3,Martin_Trio-01_128_20091211-SMD,5,82.583,94.034,11.451,11.493878
Martin_Trio-01_128_20091211-SMD_6.mp3,Martin_Trio-01_128_20091211-SMD,6,93.931,101.993,8.062,8.124082
Martin_Trio-01_128_20091211-SMD_7.mp3,Martin_Trio-01_128_20091211-SMD,7,102.019,115.229,13.21,13.270204
Martin_Trio-01_128_20091211-SMD_8.mp3,Martin_Trio-01_128_20091211-SMD,8,115.306,125.576,10.27,10.318367
Martin_Trio-01_128_20091211-SMD_9.mp3,Martin_Trio-01_128_20091211-SMD,9,125.589,139.333,13.744,13.792653
Martin_Trio-01_128_20091211-SMD_10.mp3,Martin_Trio-01_128_20091211-SMD,10,158.209,175.218,17.01,17.057959
Martin_Trio-01_128_20091211-SMD_11.mp3,Martin_Trio-01_128_20091211-SMD,11,200.444,216.632,16.188,16.248163
Martin_Trio-01_128_20091211-SMD_12.mp3,Martin_Trio-01_128_20091211-SMD,12,216.593,228.712,12.119,12.173061
Martin_Trio-01_128_20091211-SMD_13.mp3,Martin_Trio-01_128_20091211-SMD,13,228.712,241.575,12.863,12.90449
Martin_Trio-01_128_20091211-SMD_14.mp3,Martin_Trio-01_128_20091211-SMD,14,241.6,254.361,12.76,12.8
Martin_Trio-01_128_20091211-SMD_15.mp3,Martin_Trio-01_128_20091211-SMD,15,254.387,268.572,14.185,14.236735
Martin_Trio-02_128_20091211-SMD_1.mp3,Martin_Trio-02_128_20091211-SMD,1,1.652,12.63,10.977,11.023673
Martin_Trio-02_128_20091211-SMD_2.mp3,Martin_Trio-02_128_20091211-SMD,2,12.63,23.017,10.387,10.44898
Martin_Trio-02_128_20091211-SMD_3.mp3,Martin_Trio-02_128_20091211-SMD,3,44.853,54.649,9.797,9.848163
Martin_Trio-02_128_20091211-SMD_4.mp3,Martin_Trio-02_128_20091211-SMD,4,66.925,77.725,10.8,10.840816
Martin_Trio-02_128_20091211-SMD_5.mp3,Martin_Trio-02_128_20091211-SMD,5,92.774,103.102,10.328,10.370612
Martin_Trio-02_128_20091211-SMD_6.mp3,Martin_Trio-02_128_20091211-SMD,6,126.886,138.748,11.862,11.911837
Martin_Trio-02_128_20091211-SMD_7.mp3,Martin_Trio-02_128_20091211-SMD,7,161.824,171.016,9.192,9.247347
Martin_Trio-02_128_20091211-SMD_8.mp3,Martin_Trio-02_128_20091211-SMD,8,171.03,182.17,11.139,11.180408
Martin_Trio-02_128_20091211-SMD_9.mp3,Martin_Trio-02_128_20091211-SMD,9,194.903,207.296,12.393,12.434286
Martin_Trio-02_128_20091211-SMD_10.mp3,Martin_Trio-02_128_20091211-SMD,10,219.129,229.9,10.771,10.814694
Martin_Trio-02_128_20091211-SMD_11.mp3,Martin_Trio-02_128_20091211-SMD,11,247.546,262.536,14.99,15.046531
Martin_Trio-02_128_20091211-SMD_12.mp3,Martin_Trio-02_128_20091211-SMD,12,284.254,296.47,12.216,12.277551
Martin_Trio-03_128_20101108-SMD_1.mp3,Martin_Trio-03_128_20101108-SMD,1,0.901,14.724,13.822,13.87102
Martin_Trio-03_128_20101108-SMD_2.mp3,Martin_Trio-03_128_20101108-SMD,2,14.767,23.739,8.972,9.012245
Martin_Trio-03_128_20101108-SMD_3.mp3,Martin_Trio-03_128_20101108-SMD,3,37.218,46.232,9.015,9.06449
Martin_Trio-03_128_20101108-SMD_4.mp3,Martin_Trio-03_128_20101108-SMD,4,50.75,63.671,12.921,12.982857
Martin_Trio-03_128_20101108-SMD_5.mp3,Martin_Trio-03_128_20101108-SMD,5,82.935,98.882,15.947,15.986939
Martin_Trio-03_128_20101108-SMD_6.mp3,Martin_Trio-03_128_20101108-SMD,6,98.893,112.404,13.511,13.557551
Martin_Trio-03_128_20101108-SMD_7.mp3,Martin_Trio-03_128_20101108-SMD,7,146.23,159.087,12.857,12.90449
Martin_Trio-03_128_20101108-SMD_8.mp3,Martin_Trio-03_128_20101108-SMD,8,166.921,175.828,8.907,8.96
Martin_Trio-03_128_20101108-SMD_9.mp3,Martin_Trio-03_128_20101108-SMD,9,175.828,188.706,12.878,12.930612
Martin_Trio-03_128_20101108-SMD_10.mp3,Martin_Trio-03_128_20101108-SMD,10,229.487,241.742,12.256,12.303673
Martin_Trio-03_128_20101108-SMD_11.mp3,Martin_Trio-03_128_20101108-SMD,11,242.451,258.924,16.473,16.53551
Martin_Trio-03_128_20101108-SMD_12.mp3,Martin_Trio-03_128_20101108-SMD,12,258.935,267.22,8.285,8.333061
Martin_Trio-03_128_20101108-SMD_13.mp3,Martin_Trio-03_128_20101108-SMD,13,267.305,281.02,13.715,13.766531
Martin_Trio-03_128_20101108-SMD_14.mp3,Martin_Trio-03_128_20101108-SMD,14,281.106,294.8,13.694,13.740408
Martin_Trio-03_128_20101108-SMD_15.mp3,Martin_Trio-03_128_20101108-SMD,15,294.154,308.414,14.26,14.315
Mozart_KV280-01_100_20040203-SMD_1.mp3,Mozart_KV280-01_100_20040203-SMD,1,43.321,54.224,10.903,10.945306
Mozart_KV280-01_100_20040203-SMD_2.mp3,Mozart_KV280-01_100_20040203-SMD,2,60.133,71.603,11.47,11.52
Mozart_KV280-01_100_20040203-SMD_3.mp3,Mozart_KV280-01_100_20040203-SMD,3,114.843,125.92,11.076,11.128163
Mozart_KV280-01_100_20040203-SMD_4.mp3,Mozart_KV280-01_100_20040203-SMD,4,157.411,167.63,10.219,10.266122
Mozart_KV280-01_100_20040203-SMD_5.mp3,Mozart_KV280-01_100_20040203-SMD,5,222.526,230.497,7.971,8.019592
Mozart_KV280-01_100_20040203-SMD_6.mp3,Mozart_KV280-01_100_20040203-SMD,6,240.971,255.663,14.691,14.733061
Mozart_KV280-02_100_20040203-SMD_1.mp3,Mozart_KV280-02_100_20040203-SMD,1,9.484,21.853,12.369,12.434286
Mozart_KV280-02_100_20040203-SMD_2.mp3,Mozart_KV280-02_100_20040203-SMD,2,30.048,42.841,12.793,12.852245
Mozart_KV280-02_100_20040203-SMD_3.mp3,Mozart_KV280-02_100_20040203-SMD,3,100.032,112.633,12.6,12.643265
Mozart_KV280-02_100_20040203-SMD_4.mp3,Mozart_KV280-02_100_20040203-SMD,4,113.056,125.887,12.831,12.878367
Mozart_KV280-02_100_20040203-SMD_5.mp3,Mozart_KV280-02_100_20040203-SMD,5,149.895,163.784,13.889,13.949388
Mozart_KV306-01_102_20080707-SMD_1.mp3,Mozart_KV306-01_102_20080707-SMD,1,0.606,8.933,8.326,8.385306
Mozart_KV306-01_102_20080707-SMD_2.mp3,Mozart_KV306-01_102_20080707-SMD,2,49.15,57.639,8.488,8.542041
Mozart_KV306-01_102_20080707-SMD_3.mp3,Mozart_KV306-01_102_20080707-SMD,3,161.416,172.794,11.378,11.441633
Mozart_KV306-01_102_20080707-SMD_4.mp3,Mozart_KV306-01_102_20080707-SMD,4,206.1,220.187,14.086,14.132245
Mozart_KV306-01_102_20080707-SMD_5.mp3,Mozart_KV306-01_102_20080707-SMD,5,274.066,288.718,14.652,14.706939
Mozart_KV306-01_102_20080707-SMD_6.mp3,Mozart_KV306-01_102_20080707-SMD,6,288.718,302.562,13.844,13.897143
Mozart_KV306-02_102_20080707-SMD_1.mp3,Mozart_KV306-02_102_20080707-SMD,1,12.906,24.747,11.84,11.885714
Mozart_KV306-02_102_20080707-SMD_2.mp3,Mozart_KV306-02_102_20080707-SMD,2,24.747,37.12,12.373,12.434286
Mozart_KV306-02_102_20080707-SMD_3.mp3,Mozart_KV306-02_102_20080707-SMD,3,51.595,66.514,14.919,14.968163
Mozart_KV306-02_102_20080707-SMD_4.mp3,Mozart_KV306-02_102_20080707-SMD,4,68.615,85.222,16.606,16.666122
Mozart_KV306-02_102_20080707-SMD_5.mp3,Mozart_KV306-02_102_20080707-SMD,5,110.442,122.785,12.344,12.408163
Mozart_KV306-02_102_20080707-SMD_6.mp3,Mozart_KV306-02_102_20080707-SMD,6,139.48,149.13,9.65,9.691429
Mozart_KV306-02_102_20080707-SMD_7.mp3,Mozart_KV306-02_102_20080707-SMD,7,192.407,205.669,13.261,13.322449
Mozart_KV306-02_102_20080707-SMD_8.mp3,Mozart_KV306-02_102_20080707-SMD,8,233.642,247.969,14.327,14.367347
Mozart_KV306-03_102_20080707-SMD_1.mp3,Mozart_KV306-03_102_20080707-SMD,1,0.552,14.864,14.312,14.367347
Mozart_KV306-03_102_20080707-SMD_2.mp3,Mozart_KV306-03_102_20080707-SMD,2,27.447,36.186,8.738,8.803265
Mozart_KV306-03_102_20080707-SMD_3.mp3,Mozart_KV306-03_102_20080707-SMD,3,67.055,77.044,9.989,10.03102
Mozart_KV306-03_102_20080707-SMD_4.mp3,Mozart_KV306-03_102_20080707-SMD,4,76.897,92.644,15.747,15.804082
Mozart_KV306-03_102_20080707-SMD_5.mp3,Mozart_KV306-03_102_20080707-SMD,5,92.644,103.351,10.707,10.762449
Mozart_KV306-03_102_20080707-SMD_6.mp3,Mozart_KV306-03_102_20080707-SMD,6,127.744,137.973,10.228,10.292245
Poulenc_Op100-01_130_20100612-SMD_1.mp3,Poulenc_Op100-01_130_20100612-SMD,1,9.45,19.27,9.82,9.874286
Poulenc_Op100-01_130_20100612-SMD_2.mp3,Poulenc_Op100-01_130_20100612-SMD,2,42.477,53.432,10.955,10.997551
Poulenc_Op100-01_130_20100612-SMD_3.mp3,Poulenc_Op100-01_130_20100612-SMD,3,80.693,91.903,11.21,11.258776
Poulenc_Op100-01_130_20100612-SMD_4.mp3,Poulenc_Op100-01_130_20100612-SMD,4,124.699,142.671,17.973,18.02449
Poulenc_Op100-01_130_20100612-SMD_5.mp3,Poulenc_Op100-01_130_20100612-SMD,5,152.723,166.666,13.943,14.001633
Poulenc_Op100-01_130_20100612-SMD_6.mp3,Poulenc_Op100-01_130_20100612-SMD,6,172.873,188.993,16.12,16.169796
Poulenc_Op100-01_130_20100612-SMD_7.mp3,Poulenc_Op100-01_130_20100612-SMD,7,204.812,218.547,13.734,13.792653
Poulenc_Op100-01_130_20100612-SMD_8.mp3,Poulenc_Op100-01_130_20100612-SMD,8,231.656,245.02,13.364,13.426939
Poulenc_Op100-01_130_20100612-SMD_9.mp3,Poulenc_Op100-01_130_20100612-SMD,9,298.035,312.673,14.638,14.680816
Poulenc_Op100-01_130_20100612-SMD_10.mp3,Poulenc_Op100-01_130_20100612-SMD,10,319.598,334.305,14.707,14.759184
Poulenc_Op100-01_130_20100612-SMD_11.mp3,Poulenc_Op100-01_130_20100612-SMD,11,351.63,365.688,14.059,14.106122
Poulenc_Op100-01_130_20100612-SMD_12.mp3,Poulenc_Op100-01_130_20100612-SMD,12,439.502,452.333,12.831,12.878367
Poulenc_Op100-02_130_20100612-SMD_1.mp3,Poulenc_Op100-02_130_20100612-SMD,1,84.815,96.945,12.13,12.173061
Poulenc_Op100-02_130_20100612-SMD_2.mp3,Poulenc_Op100-02_130_20100612-SMD,2,123.171,136.284,13.113,13.165714
Poulenc_Op100-02_130_20100612-SMD_3.mp3,Poulenc_Op100-02_130_20100612-SMD,3,143.117,156.35,13.233,13.296327
Poulenc_Op100-02_130_20100612-SMD_4.mp3,Poulenc_Op100-02_130_20100612-SMD,4,255.596,268.925,13.329,13.374694
Poulenc_Op100-03_130_20100612-SMD_1.mp3,Poulenc_Op100-03_130_20100612-SMD,1,167.304,178.585,11.281,11.337143
Poulenc_Op100-03_130_20100612-SMD_2.mp3,Poulenc_Op100-03_130_20100612-SMD,2,299.428,315.72,16.292,16.352653
Poulenc_Valse_114_20100518-SMD_1.mp3,Poulenc_Valse_114_20100518-SMD,1,0.999,15.653,14.653,14.706939
Poulenc_Valse_114_20100518-SMD_2.mp3,Poulenc_Valse_114_20100518-SMD,2,105.057,120.134,15.077,15.124898
Rachmaninoff_Op005-01_120_20101031-SMD-1.mp3,Rachmaninoff_Op005-01_120_20101031-SMD,1,68.891,82.862,13.971,14.027755
Rachmaninoff_Op005-01_120_20101031-SMD-2.mp3,Rachmaninoff_Op005-01_120_20101031-SMD,2,110.515,123.86,13.345,13.400816
Rachmaninoff_Op005-01_120_20101031-SMD-3.mp3,Rachmaninoff_Op005-01_120_20101031-SMD,3,133.214,144.973,11.758,11.807347
Rachmaninoff_Op005-01_120_20101031-SMD-4.mp3,Rachmaninoff_Op005-01_120_20101031-SMD,4,222.328,236.178,13.85,13.897143
Rachmaninoff_Op005-01_120_20101031-SMD-5.mp3,Rachmaninoff_Op005-01_120_20101031-SMD,5,269.698,284.703,15.005,15.046531
Rachmaninoff_Op005-01_120_20101031-SMD-6.mp3,Rachmaninoff_Op005-01_120_20101031-SMD,6,295.235,310.24,15.005,15.046531
Rachmaninoff_Op005-01_120_20101031-SMD-7.mp3,Rachmaninoff_Op005-01_120_20101031-SMD,7,338.325,349.266,10.941,10.997551
Rachmaninoff_Op005-01_120_20101031-SMD-8.mp3,Rachmaninoff_Op005-01_120_20101031-SMD,8,399.498,414.551,15.053,15.098776
Rachmaninoff_Op005-04_120_20101031-SMD_1.mp3,Rachmaninoff_Op005-01_120_20101031-SMD,1,1.116,12.937,11.821,11.885714
Rachmaninoff_Op005-04_120_20101031-SMD_2.mp3,Rachmaninoff_Op005-01_120_20101031-SMD,2,24.95,36.282,11.333,11.389388
Rachmaninoff_Op005-04_120_20101031-SMD_3.mp3,Rachmaninoff_Op005-01_120_20101031-SMD,3,58.338,69.749,11.411,11.467755
Rachmaninoff_Op005-04_120_20101031-SMD_4.mp3,Rachmaninoff_Op005-01_120_20101031-SMD,4,123.754,134.529,10.775,10.814694
Ravel_PianoTrio-01_109_20100205-SMD_1.mp3,Ravel_PianoTrio-01_109_20100205-SMD,1,0.921,18.725,17.804,17.867755
Ravel_PianoTrio-01_109_20100205-SMD_2.mp3,Ravel_PianoTrio-01_109_20100205-SMD,2,18.847,36.712,17.865,17.92
Ravel_PianoTrio-01_109_20100205-SMD_3.mp3,Ravel_PianoTrio-01_109_20100205-SMD,3,69.741,82.173,12.432,12.486531
Ravel_PianoTrio-01_109_20100205-SMD_4.mp3,Ravel_PianoTrio-01_109_20100205-SMD,4,103.629,116.706,13.076,13.139592
Ravel_PianoTrio-01_109_20100205-SMD_5.mp3,Ravel_PianoTrio-01_109_20100205-SMD,5,218.801,233.197,14.396,14.445714
Ravel_PianoTrio-01_109_20100205-SMD_6.mp3,Ravel_PianoTrio-01_109_20100205-SMD,6,304.105,317.703,13.598,13.662041
Ravel_PianoTrio-01_109_20100205-SMD_7.mp3,Ravel_PianoTrio-01_109_20100205-SMD,7,466.455,482.939,16.484,16.53551
Ravel_PianoTrio-01_109_20100205-SMD_8.mp3,Ravel_PianoTrio-01_109_20100205-SMD,8,495.156,513.727,18.571,18.625306
Ravel_PianoTrio-01_109_20100205-SMD_9.mp3,Ravel_PianoTrio-01_109_20100205-SMD,9,535.276,543.732,8.457,8.515918
Ravel_PianoTrio-02_109_20100205-SMD_1.mp3,Ravel_PianoTrio-02_109_20100205-SMD,1,1.026,12.183,11.157,11.206531
Ravel_PianoTrio-02_109_20100205-SMD_2.mp3,Ravel_PianoTrio-02_109_20100205-SMD,2,53.417,61.693,8.276,8.333061
Ravel_PianoTrio-02_109_20100205-SMD_3.mp3,Ravel_PianoTrio-02_109_20100205-SMD,3,83.773,91.88,8.107,8.150204
Ravel_PianoTrio-02_109_20100205-SMD_4.mp3,Ravel_PianoTrio-02_109_20100205-SMD,4,98.976,114.546,15.57,15.621224
Ravel_PianoTrio-02_109_20100205-SMD_5.mp3,Ravel_PianoTrio-02_109_20100205-SMD,5,123.159,131.589,8.43,8.489796
Ravel_PianoTrio-02_109_20100205-SMD_6.mp3,Ravel_PianoTrio-02_109_20100205-SMD,6,167.824,178.57,10.746,10.788571
Ravel_PianoTrio-02_109_20100205-SMD_7.mp3,Ravel_PianoTrio-02_109_20100205-SMD,7,237.082,251.494,14.412,14.471837
Respighi_P044-01_111_20091211-SMD_1.mp3,Respighi_P044-01_111_20091211-SMD,1,6.769,20.97,14.201,14.262857
Respighi_P044-01_111_20091211-SMD_2.mp3,Respighi_P044-01_111_20091211-SMD,2,22.868,38.452,15.584,15.647347
Respighi_P044-01_111_20091211-SMD_3.mp3,Respighi_P044-01_111_20091211-SMD,3,39.1,53.771,14.672,14.733061
Respighi_P044-01_111_20091211-SMD_4.mp3,Respighi_P044-01_111_20091211-SMD,4,175.589,184.389,8.8,8.85551
Respighi_P044-06_111_20091211-SMD_1.mp3,Respighi_P044-06_111_20091211-SMD,1,35.226,46.314,11.087,11.128163
Respighi_P044-06_111_20091211-SMD_2.mp3,Respighi_P044-06_111_20091211-SMD,2,62.921,79.014,16.093,16.143673
Respighi_P044-06_111_20091211-SMD_3.mp3,Respighi_P044-06_111_20091211-SMD,3,115.082,129.538,14.455,14.497959
Respighi_P110-01_111_20091211-SMD_1.mp3,Respighi_P110-01_111_20091211-SMD,1,178.878,193.821,14.943,14.994286
Respighi_P110-01_111_20091211-SMD_2.mp3,Respighi_P110-01_111_20091211-SMD,2,192.672,207.482,14.811,14.863673
Respighi_P110-01_111_20091211-SMD_3.mp3,Respighi_P110-01_111_20091211-SMD,3,245.968,260.27,14.302,14.367347
Respighi_P110-01_111_20091211-SMD_4.mp3,Respighi_P110-01_111_20091211-SMD,4,284.852,297.452,12.6,12.643265
Respighi_P110-02_111_20091211-SMD_1.mp3,Respighi_P110-02_111_20091211-SMD,1,260.476,278.307,17.83,17.893878
Respighi_P110-02_111_20091211-SMD_2.mp3,Respighi_P110-02_111_20091211-SMD,2,324.504,341.272,16.768,16.822857
Respighi_P110-02_111_20091211-SMD_3.mp3,Respighi_P110-02_111_20091211-SMD,3,365.907,381.613,15.706,15.751837
Respighi_P110-03_111_20091211-SMD_1.mp3,Respighi_P110-03_111_20091211-SMD,1,433.928,445.787,11.859,11.911837
Schumann_Op073-01_121_20100612-SMD_1.mp3,Schumann_Op073-01_121_20100612-SMD,1,1.134,16.982,15.848,15.908571
Schumann_Op073-01_121_20100612-SMD_2.mp3,Schumann_Op073-01_121_20100612-SMD,2,59.512,71.272,11.759,11.807347
Schumann_Op073-01_121_20100612-SMD_3.mp3,Schumann_Op073-01_121_20100612-SMD,3,107.325,117.241,9.916,9.978776
Schumann_Op073-02_121_20100612-SMD_1.mp3,Schumann_Op073-02_121_20100612-SMD,1,1.667,10.291,8.624,8.672653
Schumann_Op073-02_121_20100612-SMD_2.mp3,Schumann_Op073-02_121_20100612-SMD,2,51.543,65.801,14.258,14.315102
Schumann_Op073-02_121_20100612-SMD_3.mp3,Schumann_Op073-02_121_20100612-SMD,3,109.41,124.387,14.977,15.020408
Schumann_Op073-02_121_20100612-SMD_4.mp3,Schumann_Op073-02_121_20100612-SMD,4,163.698,177.611,13.913,13.97551
Schumann_Op102-01_128_20100609-SMD_1.mp3,Schumann_Op102-01_128_20100609-SMD,1,1.613,11.209,9.595,9.639184
Schumann_Op102-01_128_20100609-SMD_2.mp3,Schumann_Op102-01_128_20100609-SMD,2,11.35,20.931,9.581,9.639184
Schumann_Op102-01_128_20100609-SMD_3.mp3,Schumann_Op102-01_128_20100609-SMD,3,30.583,39.796,9.213,9.273469
Schumann_Op102-01_128_20100609-SMD_4.mp3,Schumann_Op102-01_128_20100609-SMD,4,78.97,87.56,8.59,8.646531
Schumann_Op102-01_128_20100609-SMD_5.mp3,Schumann_Op102-01_128_20100609-SMD,5,95.995,104.656,8.661,8.724898
Schumann_Op102-01_128_20100609-SMD_6.mp3,Schumann_Op102-01_128_20100609-SMD,6,113.303,122.177,8.874,8.933878
Schumann_Op102-01_128_20100609-SMD_7.mp3,Schumann_Op102-01_128_20100609-SMD,7,150.156,159.836,9.68,9.743673
Schumann_Op102-02_128_20100609-SMD_1.mp3,Schumann_Op102-02_128_20100609-SMD,1,2.025,19.38,17.355,17.397551
Schumann_Op102-02_128_20100609-SMD_2.mp3,Schumann_Op102-02_128_20100609-SMD,2,152.98,170.963,17.983,18.02449
Schumann_Op102-02_128_20100609-SMD_3.mp3,Schumann_Op102-02_128_20100609-SMD,3,206.091,219.849,13.758,13.818776
Schumann_Op102-03_128_20100609-SMD_1.mp3,Schumann_Op102-03_128_20100609-SMD,1,2.133,18.206,16.073,16.117551
Schumann_Op102-03_128_20100609-SMD_2.mp3,Schumann_Op102-03_128_20100609-SMD,2,120.322,130.949,10.627,10.684082
Schumann_Op102-03_128_20100609-SMD_3.mp3,Schumann_Op102-03_128_20100609-SMD,3,152.012,162.543,10.531,10.579592
Schumann_Op102-04_128_20100609-SMD_1.mp3,Schumann_Op102-04_128_20100609-SMD,1,4.196,15.331,11.135,11.180408
Schumann_Op102-04_128_20100609-SMD_2.mp3,Schumann_Op102-04_128_20100609-SMD,2,25.48,37.925,12.444,12.486531
Schumann_Op102-05_128_20100609-SMD_1.mp3,Schumann_Op102-05_128_20100609-SMD,1,1.206,12.11,10.904,10.945306
Schumann_Op102-05_128_20100609-SMD_2.mp3,Schumann_Op102-05_128_20100609-SMD,2,70.632,84.384,13.752,13.792653
Schumann_Op102-05_128_20100609-SMD_3.mp3,Schumann_Op102-05_128_20100609-SMD,3,119.867,135.62,15.753,15.804082
Schumann_Op105-01_103_20100609-SMD_1.mp3,Schumann_Op105-01_103_20100609-SMD,1,1.176,15.399,14.223,14.262857
Schumann_Op105-01_103_20100609-SMD_2.mp3,Schumann_Op105-01_103_20100609-SMD,2,33.812,48.509,14.697,14.759184
Schumann_Op105-01_103_20100609-SMD_3.mp3,Schumann_Op105-01_103_20100609-SMD,3,96.828,107.429,10.601,10.657959
Schumann_Op105-01_103_20100609-SMD_4.mp3,Schumann_Op105-01_103_20100609-SMD,4,257.602,268.137,10.534,10.579592
Schumann_Op105-01_103_20100609-SMD_5.mp3,Schumann_Op105-01_103_20100609-SMD,5,275.314,289.537,14.223,14.262857
Schumann_Op105-01_103_20100609-SMD_6.mp3,Schumann_Op105-01_103_20100609-SMD,6,289.575,302.418,12.843,12.90449
Schumann_Op105-01_103_20100609-SMD_7.mp3,Schumann_Op105-01_103_20100609-SMD,7,438.478,454.749,16.271,16.326531
Schumann_Op105-01_103_20100609-SMD_8.mp3,Schumann_Op105-01_103_20100609-SMD,8,470.109,483.289,13.18,13.244082
Schumann_Op105-02_103_20100609-SMD_1.mp3,Schumann_Op105-02_103_20100609-SMD,1,10.895,25.516,14.621,14.680816
Schumann_Op105-02_103_20100609-SMD_2.mp3,Schumann_Op105-02_103_20100609-SMD,2,36.305,47.661,11.356,11.41551
Schumann_Op105-02_103_20100609-SMD_3.mp3,Schumann_Op105-02_103_20100609-SMD,3,48.3,59.478,11.179,11.232653
Schumann_Op105-02_103_20100609-SMD_4.mp3,Schumann_Op105-02_103_20100609-SMD,4,221.962,231.313,9.351,9.404082
Schumann_Op105-03_103_20100609-SMD_1.mp3,Schumann_Op105-03_103_20100609-SMD,1,14.83,27.751,12.921,12.982857
Schumann_Op105-03_103_20100609-SMD_2.mp3,Schumann_Op105-03_103_20100609-SMD,2,152.705,166.115,13.411,13.453061
Schumann_Op105-03_103_20100609-SMD_3.mp3,Schumann_Op105-03_103_20100609-SMD,3,196.742,205.454,8.712,8.777143
Schumann_Op105-03_103_20100609-SMD_4.mp3,Schumann_Op105-03_103_20100609-SMD,4,245.991,259.744,13.753,13.792653
Schumann_Op105-03_103_20100609-SMD_5.mp3,Schumann_Op105-03_103_20100609-SMD,5,292.586,308.884,16.298,16.352653
Schumann_Op132-01_133_20100609-SMD_1.mp3,Schumann_Op132-01_133_20100609-SMD,1,48.171,62.249,14.078,14.132245
Schumann_Op132-01_133_20100609-SMD_2.mp3,Schumann_Op132-01_133_20100609-SMD,2,94.629,108.365,13.736,13.792653
Schumann_Op132-01_133_20100609-SMD_3.mp3,Schumann_Op132-01_133_20100609-SMD,3,134.771,144.588,9.817,9.874286
Schumann_Op132-01_133_20100609-SMD_4.mp3,Schumann_Op132-01_133_20100609-SMD,4,149.382,161.71,12.328,12.382041
Schumann_Op132-02_133_20100609-SMD_1.mp3,Schumann_Op132-02_133_20100609-SMD,1,1.197,17.624,16.427,16.483265
Schumann_Op132-02_133_20100609-SMD_2.mp3,Schumann_Op132-02_133_20100609-SMD,2,34.134,46.393,12.259,12.303673
Schumann_Op132-02_133_20100609-SMD_3.mp3,Schumann_Op132-02_133_20100609-SMD,3,64.326,75.223,10.897,10.945306
Schumann_Op132-02_133_20100609-SMD_4.mp3,Schumann_Op132-02_133_20100609-SMD,4,99.142,108.686,9.545,9.586939
Tchaikovsky_Op062_114_20100627-SMD_1.mp3,Tchaikovsky_Op062_114_20100627-SMD,1,2.733,14.079,11.345,11.389388
Tchaikovsky_Op062_114_20100627-SMD_2.mp3,Tchaikovsky_Op062_114_20100627-SMD,2,17.398,35.207,17.81,17.867755
Tchaikovsky_Op062_114_20100627-SMD_3.mp3,Tchaikovsky_Op062_114_20100627-SMD,3,56.293,71.695,15.402,15.46449
Tchaikovsky_Op062_114_20100627-SMD_4.mp3,Tchaikovsky_Op062_114_20100627-SMD,4,96.056,110.937,14.881,14.942041
Tchaikovsky_Op062_114_20100627-SMD_5.mp3,Tchaikovsky_Op062_114_20100627-SMD,5,119.961,135.32,15.359,15.412245
Tchaikovsky_Op062_114_20100627-SMD_6.mp3,Tchaikovsky_Op062_114_20100627-SMD,6,148.379,164.431,16.053,16.117551
Tchaikovsky_Op062_114_20100627-SMD_7.mp3,Tchaikovsky_Op062_114_20100627-SMD,7,183.196,195.908,12.712,12.773878
Tchaikovsky_Op062_114_20100627-SMD_8.mp3,Tchaikovsky_Op062_114_20100627-SMD,8,209.466,221.874,12.408,12.460408
Tchaikovsky_Op062_114_20100627-SMD_9.mp3,Tchaikovsky_Op062_114_20100627-SMD,9,244.435,256.409,11.974,12.016327
Tchaikovsky_Op062_114_20100627-SMD_10.mp3,Tchaikovsky_Op062_114_20100627-SMD,10,375.589,387.596,12.007,12.068571
